GeneID	P1_fert_egg	P1_s1_cell	P1_s16_cell	P1_s64_cell	P1_s128_cell	P1_s512_cell	P1_high	P1_oblong	P1_sphere	P1_s30pc_epi	P1_shield	P1_s4_somites	P1_s14_19_somites	P1_prim5	P1_prim25	P1_longPec	P2_fert_egg	P2_s1_cell	P2_s16_cell	P2_s64_cell	P2_s128_cell	P2_s512_cell	P2_high	P2_oblong	P2_sphere	P2_s30pc_epi	P2_shield	P2_s4_somites	P2_s14_19_somites	P2_prim5	P2_prim25	P2_longPec	P1TranscriptID	P2TranscriptID	CDS	CDSType	Cor	CorType
ENSDARG00000092158.2	29.2850736	31.93482272	20.66970696	14.12852688	20.92754104	20.18963876	34.5698135	34.8428722	19.88161717	12.56191577	1.662914927	7.871822186	7.579953908	19.05345984	18.41093629	31.45497156	0.03168045919	0	0	0	0	0	0	0	0.1591042144	0.3744936853	1.685625334	0.8267304225	4.78828715	7.214253337	7.201658101	4.384624026	ENSDART00000131582.2|protein_coding|cbx3b	ENSDART00000139737.1|protein_coding|cbx3b	DiffCDSStart	2	NoCor	0
ENSDARG00000077950.5	204.7522932	165.4158334	84.96755381	175.633574	86.83507606	104.6354724	123.0093032	138.5629597	206.9854482	138.3564697	58.77588294	16.16046829	20.28481386	18.26881264	19.96840058	24.74466821	50.88777862	50.88050328	37.7878993	50.88629132	48.81832339	40.23182061	28.55414659	36.2854155	44.13728454	82.07159575	47.3892693	44.69302809	9.196059339	28.46746068	8.99168773	25.37478591	ENSDART00000111699.4|protein_coding|tor1	ENSDART00000139813.1|protein_coding|tor1	DiffCDSStart	2	PosCor	1
ENSDARG00000058693.5	2.963926275	3.128064883	1.553635602	3.406956849	3.591789514	2.469125327	2.279957186	1.728232109	4.074391413	8.137696148	42.2177346	101.2638786	51.37885564	34.63383834	29.27214912	11.92212996	174.1128811	206.8981007	45.4951282	176.0071082	60.85047282	97.59000771	302.4320766	168.7043388	210.8006537	110.7225239	125.7689651	21.24706114	41.15546685	15.57705987	18.47082278	2.312041825	ENSDART00000132699.2|protein_coding|cast	ENSDART00000139814.2|protein_coding|cast	DiffCDSStart	2	NoCor	0
ENSDARG00000009459.7	0.3852049478	0.1119995707	0.2289586869	0.2205825841	0	0.08081556356	0	0.2591978076	0	0.2557287202	0.4363878326	1.151301755	1.818357713	5.222491147	2.811917498	3.385843273	0.1812507676	0.1119995707	0	0	0	0.08081556356	0	0	0.164317314	1.50618399	0.2015531214	2.123565291	1.328370259	1.867559507	0.3924412566	1.34280488	ENSDART00000139661.1|protein_coding|slc35e4	ENSDART00000139868.1|protein_coding|slc35e4	DiffCDSStart	2	PosCor	1
ENSDARG00000025595.8	1.340590696	1.120871166	0.885650781	0.9290887039	0.2812118151	1.880728035	0.1275978565	0.928700502	0.6605825664	0.740149156	0	0	0.3024991408	0.5163091205	1.088148742	0	2.76095398	1.959495835	0.4359990071	1.585325121	0.2659603689	1.046149799	1.687919538	1.906883792	1.705907538	0.4530088129	0.2015531214	0	0	0	0	0	ENSDART00000147582.2|protein_coding|agmo	ENSDART00000139934.1|protein_coding|agmo	DiffCDSStart	2	PosCor	1
ENSDARG00000038106.6	0	0	0	0	0	0.03617428406	0	0	0	0	0	5.516565613	9.296393577	16.46819995	0.8877738208	6.3532833	0.3383240464	1.475934419	1.550608475	0.8372531966	1.117118843	0.7607103985	0.8158019074	0	0	0.595544991	0	0.8267304225	1.041560106	1.120039282	0.7281688	0.4476016267	ENSDART00000055554.5|protein_coding|slc37a4a	ENSDART00000140009.2|protein_coding|slc37a4a	SameCDSStart	1	NoCor	0
ENSDARG00000074223.5	9.742090065	9.401080242	21.60115848	5.261584244	26.11326034	17.7364892	12.70004176	9.054109955	9.368392707	5.689855919	0.2015531214	0	0	0.04882039522	0	0	8.890180756	2.762198191	30.51538986	1.783485373	25.42872315	16.88096172	2.478585166	4.256691532	3.958228022	9.570375006	0.2348347112	1.151301755	2.090352007	9.84291901	5.11825884	18.41072998	ENSDART00000110535.3|protein_coding|MDFIC	ENSDART00000140100.3|protein_coding|MDFIC	SameCDSStart	1	PosCor	1
ENSDARG00000059629.4	0.04490434944	0	0	0	0	0	0	0	0	0	0	1.4023813	3.61831772	5.203727704	8.854211994	7.516377569	1.96998412	0.8545675601	1.577983253	2.483459692	0.7903929612	0.9695634813	1.063651957	1.346427051	1.683963608	1.800876562	2.540333948	4.423912735	9.81570237	15.49980031	17.97095726	5.742924617	ENSDART00000083066.4|protein_coding|asphd2	ENSDART00000140127.1|protein_coding|asphd2	SameCDSStart	1	PosCor	1
ENSDARG00000088202.3	0.4642251291	0.6569299916	0	0.1013492644	0.2812118151	0.03617428406	0	0.1295989038	0.3302651782	1.787887981	2.641969838	1.4023813	10.76753439	15.97951611	4.796058935	4.856974787	19.78079149	33.90186465	14.35767501	21.54542631	16.21715915	17.33163429	35.39544083	23.38912842	9.196987397	4.704602515	0.637940954	0	0.4424675148	0.3430441909	0.4989511133	0.1727296195	ENSDART00000126950.3|protein_coding|sh3d19	ENSDART00000140197.1|protein_coding|sh3d19	DiffCDSStart	2	NegCor	2
ENSDARG00000014324.9	159.1810126	62.05232778	246.3448709	99.20548485	275.243934	224.0432522	66.85141114	62.48918608	36.83253659	48.77977646	4.58910033	2.67388839	0.6512545687	2.329761572	1.208634487	2.943152078	1.063883466	0.3746834944	0.4649527723	0.6953006935	0.813132553	0.9790764951	0.5606061945	0.4597876752	0.8498748171	0	0	0	0	0	0	0	ENSDART00000131782.2|protein_coding|sh2d5	ENSDART00000140293.1|protein_coding|sh2d5	DiffCDSStart	2	PosCor	1
ENSDARG00000057867.5	10.28469552	14.01201581	13.45789696	10.64390812	8.839982319	13.83715843	17.59114324	8.989453227	5.203684186	3.854026704	2.204750084	1.690206738	2.073985156	2.413727709	2.810547279	0.9973456411	32.17305197	31.56811571	27.74625623	46.65084602	39.12983618	41.10108048	21.31237026	34.3855817	13.22972493	19.27352691	15.19920749	42.25503079	32.81178322	81.2477242	49.71929862	85.90590081	ENSDART00000064838.5|protein_coding|lasp1	ENSDART00000140376.1|protein_coding|lasp1	DiffCDSStart	2	NoCor	0
ENSDARG00000015709.10	178.0177207	188.1479066	55.28482279	194.1821004	56.98946952	83.57308945	111.3004548	145.5439576	219.5230781	184.8718462	342.4302528	53.45011377	18.73235678	52.55176304	24.37566771	26.50776499	0.104665959	0	0	0.2205825841	0	0.03617428406	0.1275978565	0	0.1591042144	0	0	0	0.8164288486	0.9213273472	1.936335518	0.4726330314	ENSDART00000005299.9|protein_coding|hsd17b12a	ENSDART00000140389.1|protein_coding|hsd17b12a	DiffCDSStart	2	NoCor	0
ENSDARG00000023958.6	55.44882755	71.12093849	34.19406604	38.2086946	27.88318753	30.3878747	36.78536019	47.59588173	17.3777343	10.00334394	6.314343667	11.93074673	18.62378874	16.73764492	12.97779156	9.105217876	1.11343628	1.839638354	2.976574407	0.8372531966	1.608535906	2.29701608	0.531029886	0.7479153206	0	0.5699883258	0	0	0	0	0	0	ENSDART00000029450.5|protein_coding|rnf181	ENSDART00000140392.1|protein_coding|rnf181	SameCDSStart	1	PosCor	1
ENSDARG00000008200.12	189.4021371	296.9292768	62.54898416	166.5684583	67.13766913	115.508549	316.6268425	204.2113521	181.6983009	81.22551051	39.70368759	26.2927404	82.42051687	49.1447152	93.28566704	23.63448785	4.404678325	5.486675402	1.81035474	4.013711625	2.560928685	1.706426517	7.697088043	4.512884651	6.222749432	2.471640274	2.002366858	6.090896559	19.01795279	16.85854936	20.03589938	5.08846532	ENSDART00000163221.2|protein_coding|ugp2b	ENSDART00000140467.2|protein_coding|ugp2b	DiffCDSStart	2	NoCor	0
ENSDARG00000014053.9	0	0	0	0	0	0	0	0	0	0	0	0.2878254387	0.4858102621	3.613905771	7.428422384	20.02228828	0	0	0	0.1013492644	0	0	0	0	0	0.06981416576	0.2348347112	0.5389049838	1.652641723	7.933386614	11.24507757	46.2258117	ENSDART00000146371.2|protein_coding|olfm1b	ENSDART00000140478.1|protein_coding|olfm1b	DiffCDSStart	2	PosCor	1
ENSDARG00000040534.5	2476.818496	3586.051741	1580.06105	3505.385982	1717.247559	2335.627872	3372.106483	3699.341101	1551.956065	809.0822988	760.0506072	273.4157559	139.88334	219.4425162	63.18564245	139.8941678	1.53013672	2.143895314	0.2289586869	0.6953006935	0.8586466197	1.115577928	2.130561241	3.107474196	2.71428038	4.012549429	4.046728533	0.5389049838	0.4860458825	0.1801077701	0.09811031416	0.7522715063	ENSDART00000059321.4|protein_coding|epcam	ENSDART00000140489.1|protein_coding|epcam	DiffCDSStart	2	NoCor	0
ENSDARG00000045373.7	337.6587842	361.9353139	202.1572802	412.6607144	202.3043121	261.8178807	290.0212487	296.5715798	383.2966933	378.8961302	555.518947	279.96765	310.155208	238.0885097	240.6959232	221.7898581	0.8056420236	0.1119995707	0.7036773282	1.065670224	0.5244325923	0.7048346775	0.1275978565	0.5183956152	0.9925305047	1.858804261	2.21242899	2.265857616	0.5586633837	3.539583258	3.722745401	12.80643049	ENSDART00000109088.3|protein_coding|pabpn1	ENSDART00000140624.2|protein_coding|pabpn1	DiffCDSStart	2	NoCor	0
ENSDARG00000095136.2	0.1680268774	0.2239991414	0.4469581904	0.2026985289	0.5319207378	0.2546163088	0.1275978565	0	0.8436414583	2.706581864	0.8680050312	10.83408641	3.140831671	12.33418521	4.406519147	15.65975928	0.03168045919	0	0	0	0	0	0	0	2.401130923	6.255283691	0.3983356089	2.89821079	0.6528486058	1.811420246	0.2880673573	2.855721415	ENSDART00000177228.1|protein_coding|si:ch211-130m23.2	ENSDART00000140636.1|protein_coding|si:ch211-130m23.2	DiffCDSStart	2	NoCor	0
ENSDARG00000061173.8	37.84613753	30.29282558	43.05359366	39.07256527	40.41011355	38.63238476	56.84270679	28.67067232	38.39095229	39.73306972	24.91935167	4.327349235	3.636244597	8.181949935	3.295073753	8.488364401	17.94832522	29.50349692	38.58065227	26.61651547	29.3462181	24.68680735	52.34251856	24.93347395	40.77179489	34.47033228	30.19168545	4.548815042	7.431402056	8.042811107	4.610352465	5.012526531	ENSDART00000121994.2|protein_coding|st14a	ENSDART00000140672.1|protein_coding|st14a	SameCDSStart	1	PosCor	1
ENSDARG00000034013.8	0	0	0	0	0	0.03617428406	0	0	0	0	0	0.5389049838	25.39609249	9.686587261	3.899052875	1.172125542	39.9526801	31.89100255	19.02835167	59.94065023	12.45525256	23.28704406	37.19667306	16.97770994	29.58189725	31.19446327	35.28171419	83.809291	140.5093228	142.5638009	157.2844834	54.34484992	ENSDART00000124646.2|protein_coding|rgmd	ENSDART00000140819.2|protein_coding|rgmd	DiffCDSStart	2	PosCor	1
ENSDARG00000093022.3	40.50761542	71.22985017	38.75167148	72.27006627	37.32294208	56.82372794	52.68246788	70.95595902	52.32478462	74.83004423	74.15560166	47.8330914	40.58450824	50.53543704	49.83670552	14.53971521	23.86300235	2.264894746	61.49821341	1.582466158	53.88391571	38.88028059	0.7655871389	0.6479945191	1.476956037	34.02469381	5.562728273	109.8254246	4.898206556	113.0490636	9.593625235	180.3161411	ENSDART00000135655.1|protein_coding|seph	ENSDART00000140874.1|protein_coding|seph	SameCDSStart	1	NegCor	2
ENSDARG00000033999.6	71.46924186	158.7370703	31.97975122	85.0888882	36.10751982	46.49497996	62.90139265	154.5098278	522.2174988	329.787599	216.7028404	73.43552502	60.22542647	44.34399623	23.33546435	7.357823325	1.697092946	2.8737776	0.9009517794	2.621821138	2.211463211	2.263939967	1.564847632	1.509104555	1.015822681	0.6894231856	0	0	0	0	0	0	ENSDART00000041728.6|protein_coding|cyp26a1	ENSDART00000141212.1|protein_coding|cyp26a1	DiffCDSStart	2	NoCor	0
ENSDARG00000020228.11	24.71981083	32.3516283	59.98455619	15.99649124	58.60866046	47.33363873	42.63163093	29.65705984	54.72362538	64.24701241	31.55346071	40.1097321	25.43936709	27.99530268	28.6089873	25.94046004	0.123122528	0.4639411743	0.4417197174	0.2205825841	0	0.1273081544	0.1275978565	0.1295989038	0.9908477446	1.065100377	3.624478903	1.978032177	5.287701379	4.145717087	4.428282426	4.864028805	ENSDART00000148353.2|protein_coding|usf2	ENSDART00000141292.3|protein_coding|usf2	DiffCDSStart	2	NoCor	0
ENSDARG00000058693.5	2.963926275	3.128064883	1.553635602	3.406956849	3.591789514	2.469125327	2.279957186	1.728232109	4.074391413	8.137696148	42.2177346	101.2638786	51.37885564	34.63383834	29.27214912	11.92212996	0.06268302552	0.2399420329	0	0	0.2812118151	0	0	0.1295989038	0.1591042144	0	0	3.291966855	2.65706346	4.720866318	4.548146498	3.789528275	ENSDART00000132699.2|protein_coding|cast	ENSDART00000141297.2|protein_coding|cast	DiffCDSStart	2	PosCor	1
ENSDARG00000069433.5	8.887949404	9.613490069	5.242635174	6.321500925	4.043444041	5.276734718	9.317025746	8.809282786	16.36146246	16.80611425	24.50223954	4.768314992	4.427688231	7.217861876	5.604554284	9.46193274	0	0	0	0	0	0	0	0	0	0	0	0	0.1396435434	1.253444155	2.406087931	0.7522715063	ENSDART00000164824.1|protein_coding|tnk1	ENSDART00000141353.1|protein_coding|tnk1	SameCDSStart	1	NoCor	0
ENSDARG00000009285.8	5.830603369	2.902927176	2.252785534	4.385398121	2.398928867	4.077944017	7.159001023	4.434481483	4.607041583	9.923053059	9.79025903	1.114555861	0.1630912178	0.2802610941	0.2072652069	0	24.14547635	17.17224227	60.98545671	21.01791795	38.91944338	42.86779088	7.992945049	5.976285097	29.74140837	95.70963131	58.74866956	428.4165192	199.5626842	561.0129484	392.4864726	618.6840487	ENSDART00000123519.2|protein_coding|ube2e1	ENSDART00000141397.2|protein_coding|ube2e1	DiffCDSStart	2	NegCor	2
ENSDARG00000024314.11	181.2949066	356.4887077	91.01194351	340.3989053	83.46635708	137.1469478	476.4395043	288.5768449	135.1037764	49.30299851	28.67862563	15.64864837	21.24713103	24.5897931	14.92586216	17.81276501	5.147076441	8.789451634	5.759436021	7.64171355	4.931315464	5.238116407	6.731330871	7.722562447	3.578914966	1.471751078	0.7966712178	0	0	0.06047638785	0	0	ENSDART00000175258.1|protein_coding|herpud1	ENSDART00000141465.1|protein_coding|herpud1	DiffCDSStart	2	PosCor	1
ENSDARG00000003526.6	65.31608877	120.891831	91.49598539	63.69946977	83.90835864	75.5129813	113.2605914	68.6650906	81.39539855	77.82636047	124.0060016	134.0343299	268.9320647	141.6359683	177.0956592	123.0826308	5.65805036	18.67657203	14.22387545	7.639857611	15.23538528	13.22183535	17.40623908	6.3988371	16.94361974	13.70800928	11.32694992	1.641237125	2.47110256	2.159708711	0.7717286425	1.499776545	ENSDART00000020655.6|protein_coding|psma5	ENSDART00000141477.2|protein_coding|psma5	SameCDSStart	1	NoCor	0
ENSDARG00000068992.4	1065.055222	1379.790233	854.3809767	2147.159345	873.5014235	1436.158446	1396.427323	2387.925193	2342.195338	2180.189973	2455.689022	1376.438677	3632.694472	2348.804519	3720.883404	600.2199622	1.199251427	0.3359987121	5.303463895	1.802308159	4.081189366	6.265457928	2.70870239	1.094650906	2.298273368	24.15317089	13.47205905	5.776465176	27.26691048	19.39571917	21.04211673	14.01784843	ENSDART00000099994.4|protein_coding|hspa8	ENSDART00000141549.1|protein_coding|hspa8	DiffCDSStart	2	PosCor	1
ENSDARG00000037140.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5347667793	3.431306866	3.112280546	26.49366631	27.70461465	42.92720259	19.8809799	49.24634287	43.47239696	20.52874062	17.33547081	23.54317082	38.13577973	14.37467053	40.35969057	12.36337808	9.167994867	2.949362084	6.409242972	ENSDART00000002939.9|protein_coding|pfkfb1	ENSDART00000141553.1|protein_coding|pfkfb1	DiffCDSStart	2	NegCor	2
ENSDARG00000075201.4	0	0	0	0	0	0	0	0	0	0	0	1.978032177	5.51222643	6.412556091	2.468947438	4.121149924	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9792634824	3.212708618	4.935045593	ENSDART00000108492.3|protein_coding|inpp4b	ENSDART00000141716.1|protein_coding|inpp4b	DiffCDSStart	2	NoCor	0
ENSDARG00000028259.8	26.05586929	59.80693781	11.39058003	33.62927807	15.69411743	21.87507057	85.14017506	37.87177299	20.4046621	6.923392798	3.575348693	2.55142699	25.76117949	12.65077701	24.81421925	3.753532194	5.946084664	7.464908698	4.591534994	3.69984557	3.69371604	3.969508457	7.890360536	1.99114867	3.107832859	1.207838574	0.3983356089	0	0.2327951793	0.3801111137	0.09811031416	0	ENSDART00000031625.8|protein_coding|aldh3a2a	ENSDART00000141746.2|protein_coding|aldh3a2a	SameCDSStart	1	PosCor	1
ENSDARG00000026842.9	10.91311761	5.551362192	11.42535469	6.676487532	16.94910451	12.15698264	10.73324488	7.185694664	9.454988567	10.53298963	17.96584339	20.64878061	34.59135839	29.68934725	35.9620631	42.6141338	100.9392802	97.5434371	71.34152986	75.96045683	92.76027118	112.5822645	48.68840187	186.4359062	116.6602775	128.7935323	88.27126505	60.93908608	20.37569168	18.64946343	11.57511637	16.31347297	ENSDART00000034218.8|protein_coding|acin1b	ENSDART00000141749.2|protein_coding|acin1b	DiffCDSStart	2	NegCor	2
ENSDARG00000090634.3	4.139455802	1.094509593	11.76729697	1.352369817	11.59671729	7.300658469	2.019161816	0.2591978076	1.964642669	8.79756878	0.6331703201	1.690206738	0.4161063006	1.277915269	0.8997919124	1.240662492	5.064501526	4.24922467	3.159940261	1.572952401	2.953589196	4.109350361	1.931933261	0.6769243568	2.488040599	3.595844128	1.376558599	2.516937161	1.629723265	19.058947	9.359571473	19.2917935	ENSDART00000143323.2|protein_coding|smim29	ENSDART00000141782.1|protein_coding|smim29	SameCDSStart	1	NoCor	0
ENSDARG00000058574.7	3.198325938	1.2019796	7.231892062	1.749932432	7.905087638	5.276881386	1.041421312	0.2591978076	0.6520561565	4.356659761	0.8394940754	7.175456093	3.365797501	9.024981606	2.942313645	11.46940716	0.05976160958	0	0	0	0.2659603689	0	0	0	0	0.3369084242	0.8680050312	11.6623953	3.345971643	6.301211343	4.093775881	6.140990928	ENSDART00000032322.8|protein_coding|abcg2c	ENSDART00000141790.1|protein_coding|abcg2c	DiffCDSStart	2	PosCor	1
ENSDARG00000019353.8	0.139945727	0	0	0.3040477933	0	0.3337110446	0	0	0	0.2670942584	1.377705549	22.03083076	87.70980748	277.3196478	326.3188139	448.3029349	0	0	0	0	0	0	0	0	0	0.03579980897	0	1.786770238	2.01141963	0.3517015563	0.2916859064	0.3454592389	ENSDART00000039660.5|protein_coding|sparc	ENSDART00000141916.1|protein_coding|sparc	DiffCDSStart	2	NoCor	0
ENSDARG00000006553.10	132.8988529	171.6842214	97.17665179	108.9254898	78.28279387	106.4123295	215.660344	181.8609956	162.2413318	116.3310553	34.04086142	39.00112061	30.63020056	35.83521808	20.46985012	28.31347164	0.9415978633	0.5986826358	1.844546978	0.6695821953	1.086856223	1.02219466	0.984676684	1.100360532	0.337161038	0.4297640479	0.4696694224	0	0	0	0	0	ENSDART00000025496.9|protein_coding|rras	ENSDART00000141919.2|protein_coding|rras	DiffCDSStart	2	PosCor	1
ENSDARG00000077353.5	13.47907351	5.807707036	8.792580249	15.96468399	8.871138109	8.72566497	13.83480983	17.94287348	23.84984441	31.70178355	34.03199671	118.9193276	42.18904628	70.08618531	51.22626023	80.76771662	0.05976160958	0	0	0.1013492644	0.2812118151	0.2412592643	0.1275978565	0	1.162060918	2.774944976	4.746215191	3.229893184	0.6519622262	5.531175749	2.814200954	5.998651743	ENSDART00000111345.3|protein_coding|rerea	ENSDART00000142085.1|protein_coding|rerea	SameCDSStart	1	PosCor	1
ENSDARG00000060661.6	8.813969615	5.449734836	20.16846598	10.42639395	21.59623661	17.74872707	6.50862928	6.098396026	8.802907308	19.4740963	2.686869046	20.15414516	9.921924267	24.59440901	18.92145462	49.40462915	0	0	0	0	0	0	0	0	3.558303503	9.435644774	4.616367358	0.8267304225	0.0697039615	0.6027063359	0	0.2748720072	ENSDART00000085728.6|protein_coding|klf8	ENSDART00000142106.1|protein_coding|klf8	DiffCDSStart	2	NoCor	0
ENSDARG00000020866.9	0.04490434944	0	0	3.417090273	0	4.253987503	0	0	0.164317314	0.04450077078	9.877792395	96.30942597	537.7820681	668.1840463	410.9461325	310.2492683	0	0	0	1.192517422	0	1.136016688	0	0.1295989038	4.937927074	4.572411211	11.02178538	41.28774331	216.7299319	157.8710922	92.65159735	72.54313319	ENSDART00000163213.1|protein_coding|apoa4b.2	ENSDART00000142168.1|protein_coding|apoa4b.2	DiffCDSStart	2	PosCor	1
ENSDARG00000034080.9	134.3455056	140.7759744	74.45760045	162.6516651	68.97291463	91.9259365	184.9246258	187.5704011	205.2268412	154.018334	153.4589626	18.48529403	25.31980972	22.03902441	23.98974999	9.595109084	0.09144206877	0.2399420329	0	0	0	0.2774335483	0.1275978565	0.1295989038	0	0.3322550885	0	1.316665793	0.9311913166	2.753177194	2.634453751	1.924397049	ENSDART00000046098.8|protein_coding|plcd1b	ENSDART00000142174.2|protein_coding|plcd1b	DiffCDSStart	2	NegCor	2
ENSDARG00000092887.2	64.71130743	114.4714979	76.73410735	42.95526199	52.37220369	42.60748839	21.90520156	8.321396604	5.625891756	15.10650692	1.729912346	2.101662308	0	0.1916382531	0.2072652069	0	43.16545609	34.95272405	44.72814942	32.97916786	26.51452154	23.29186969	5.39000318	10.11455946	3.523973261	12.1891783	1.450790623	1.88920136	0.2096723355	0.2761299854	0	0	ENSDART00000177368.1|protein_coding|si:dkeyp-46h3.3	ENSDART00000142263.1|protein_coding|si:dkeyp-46h3.3	DiffCDSStart	2	PosCor	1
ENSDARG00000060027.8	4.84224729	9.396386446	1.111915884	3.077411121	0.5319207378	2.342605544	5.485288961	4.460077881	5.497407848	1.833076625	1.075160708	0.5756508773	2.280253762	1.527073467	0.3897962206	0.2748720072	22.442758	32.66476161	10.37937936	3.994242602	10.51654772	13.27030173	6.485085254	29.30075754	31.39278938	42.01420942	56.33459596	30.07164524	28.36168095	13.28454985	7.924220133	10.20129562	ENSDART00000084153.5|protein_coding|nom1	ENSDART00000142315.3|protein_coding|nom1	DiffCDSStart	2	NoCor	0
ENSDARG00000019293.8	67.38804005	58.80630397	141.2825748	61.02523542	155.0106817	106.7051618	67.14629675	59.30392404	45.28244935	93.50038356	40.88962431	78.07267256	37.08922955	42.09541175	19.78724945	32.31875459	13.84059068	10.57903418	17.09662647	14.68904666	14.80075048	18.03804997	11.49449253	10.66813393	11.59250433	20.17537765	14.88472581	24.24708108	17.82490441	16.9331844	12.64525945	8.111620927	ENSDART00000077800.5|protein_coding|tfdp1a	ENSDART00000142347.1|protein_coding|tfdp1a	SameCDSStart	1	NoCor	0
ENSDARG00000016981.9	0	0	0	0	0	0	0	0	0.1591042144	0.8612108149	2.907276567	1.365635406	10.36743681	13.24915882	8.691469205	2.585517654	1.490930116	0	0	0	0.2659603689	0.2877518551	0	0	0.1591042144	0.3473948382	0.2015531214	1.726952632	1.094832386	3.246769392	2.765906047	4.980434688	ENSDART00000110550.3|protein_coding|bcar3	ENSDART00000142358.2|protein_coding|bcar3	DiffCDSStart	2	PosCor	1
